snd   51905.052  D     31201 100   155  
rcv   51953.329  A     155   0     31301
drop  51955.982  D     31301 100   155  
snd   52204.309  D     31301 100   155  
rcv   52254.283  A     155   0     31401
snd   52254.995  D     31401 100   155  
rcv   52304.727  A     155   0     31501
drop  52305.564  D     31501 100   155  
snd   52556.288  D     31501 100   155  
rcv   52606.034  A     155   0     31601
snd   52607.305  D     31601 100   155  
rcv   52656.989  A     155   0     31701
snd   52659.938  D     31701 100   155  
rcv   52707.311  A     155   0     31801
snd   52711.169  D     31801 100   155  
rcv   52757.927  A     155   0     31901
snd   52761.569  D     31901 100   155  
rcv   52808.191  A     155   0     32001
drop  52814.165  D     32001 100   155  
snd   53060.721  D     32001 100   155  
rcv   53109.589  A     155   0     32101
drop  53113.789  D     32101 100   155  
snd   53361.131  D     32101 100   155  
rcv   53411.078  A     155   0     32201
snd   53412.438  D     32201 100   155  
rcv   53461.759  A     155   0     32301
snd   53463.614  D     32301 100   155  
rcv   53512.209  A     155   0     32401
drop  53514.088  D     32401 100   155  
snd   53763.351  D     32401 100   155  
rcv   53813.159  A     155   0     32501
drop  53814.569  D     32501 100   155  
snd   54064.330  D     32501 100   155  
rcv   54114.132  A     155   0     32601
drop  54115.443  D     32601 100   155  
snd   54366.050  D     32601 100   155  
rcv   54415.784  A     155   0     32701
drop  54417.193  D     32701 68    155  
snd   54667.856  D     32701 68    155  
rcv   54718.023  A     155   0     32769
snd   54723.829  F     32769 0     155  
rcv   54741.763  FA    155   0     32770
snd   54742.490  A     32770 0     156  
